cod_nota,nota_NP1,nota_NP2,nota_exame,semestre,ano,cod_disciplina,cod_aluno
10545,6.33,1.84,6.76,1,2016,1109,376
10546,7.47,4.49,8.58,1,2018,1110,376
10547,3.77,9.31,8.76,2,2017,1111,376
10548,7.83,2.22,9.24,1,2012,1112,376
10549,8.88,8.32,0.0,1,2015,1113,376
10550,6.03,9.79,0.0,1,2016,1114,376
10551,9.36,9.78,0.0,1,2018,1115,376
10552,2.53,5.25,7.55,2,2012,1116,376
10553,5.49,4.39,0.31,2,2016,1117,376
10554,1.78,6.64,5.28,1,2018,1118,376
10555,7.52,2.27,8.29,1,2013,1119,376
10556,5.11,0.74,9.09,2,2017,1036,377
10557,5.19,9.85,0.0,1,2019,1037,377
10558,9.28,0.03,6.74,1,2014,1038,377
10559,2.79,4.32,4.49,2,2010,1039,377
10560,6.74,1.96,5.94,2,2019,1040,377
10561,5.0,3.87,4.34,2,2014,1041,377
10562,7.98,9.5,0.0,1,2015,1042,377
10563,7.28,5.24,5.71,2,2015,1043,377
10564,0.97,2.02,6.28,1,2011,1044,377
10565,7.19,9.09,0.0,1,2011,1045,377
10566,0.06,1.02,1.49,1,2016,1046,377
10567,8.05,8.62,0.0,2,2013,1047,377
10568,0.1,0.67,7.49,1,2012,1048,377
10569,6.75,9.38,0.0,1,2016,1049,377
10570,5.06,1.97,9.16,2,2020,1050,377
10571,7.8,7.16,0.0,2,2015,1051,377
10572,7.81,9.6,0.0,1,2011,1052,377
10573,3.67,8.21,5.02,1,2017,1053,377
10574,8.09,7.67,0.0,1,2015,1054,377
10575,0.02,9.77,8.71,1,2017,1055,377
10576,8.75,6.07,0.0,2,2016,1056,377
10577,7.62,8.23,0.0,1,2014,1057,377
10578,1.54,6.6,6.69,1,2012,1058,377
10579,1.48,8.22,9.13,2,2011,1059,377
10580,6.91,5.05,7.12,1,2019,1060,377
10581,7.21,7.65,0.0,1,2014,1061,377
10582,5.23,0.81,4.62,2,2017,1062,377
10583,4.13,3.85,7.99,2,2018,1063,377
10584,9.55,9.98,0.0,1,2018,868,378
10585,4.35,8.06,3.09,1,2015,869,378
10586,2.89,2.0,3.57,1,2020,870,378
10587,2.44,8.61,6.82,2,2011,871,378
10588,9.4,5.45,0.0,2,2018,872,378
10589,6.78,1.41,3.3,2,2013,873,378
10590,0.16,4.02,8.05,2,2012,874,378
10591,0.92,9.04,0.51,1,2015,875,378
10592,7.13,3.21,6.12,1,2013,876,378
10593,9.1,2.76,9.44,1,2017,877,378
10594,1.74,6.17,4.87,2,2011,878,378
10595,4.32,2.15,4.62,1,2014,879,378
10596,9.35,2.31,7.6,2,2019,880,378
10597,3.81,2.36,5.9,2,2015,881,378
10598,8.34,0.26,1.86,1,2015,882,378
10599,2.24,4.11,3.49,2,2020,883,378
10600,3.12,4.27,2.34,2,2016,884,378
10601,9.76,1.05,0.22,1,2012,885,378
10602,4.04,7.26,6.09,1,2019,886,378
10603,9.31,4.26,5.59,2,2013,887,378
10604,8.38,7.88,0.0,2,2013,888,378
10605,4.25,4.31,6.0,2,2015,889,378
10606,8.11,8.95,0.0,2,2013,890,378
10607,6.29,1.56,6.8,2,2016,891,378
10608,0.46,5.91,2.24,2,2015,892,378
10609,9.56,6.75,0.0,1,2017,893,378
10610,4.11,7.57,3.35,2,2012,894,378
10611,1.68,0.29,4.36,2,2010,895,378
10612,7.7,9.95,0.0,1,2013,420,379
10613,2.93,1.31,4.52,1,2015,421,379
10614,6.55,2.45,0.71,1,2012,422,379
10615,5.89,0.26,6.28,2,2013,423,379
10616,4.53,9.7,0.0,1,2013,424,379
10617,9.93,7.98,0.0,1,2014,425,379
10618,3.34,4.62,5.87,1,2013,426,379
10619,1.46,8.86,9.28,2,2018,427,379
10620,6.83,6.93,2.82,2,2017,428,379
10621,5.87,5.45,5.74,1,2012,429,379
10622,9.12,5.06,0.0,2,2015,430,379
10623,4.34,2.0,4.85,1,2011,431,379
10624,7.91,4.58,6.63,2,2018,432,379
10625,8.44,3.13,9.57,1,2013,433,379
10626,1.82,5.86,9.33,1,2015,434,379
10627,4.97,5.49,5.37,1,2013,435,379
10628,4.93,1.95,0.92,1,2011,436,379
10629,0.15,3.94,1.63,1,2015,437,379
10630,2.45,1.94,8.39,1,2015,438,379
10631,3.82,9.84,4.23,2,2015,439,379
10632,6.87,5.58,6.99,1,2017,440,379
10633,3.3,8.36,5.33,2,2015,441,379
10634,8.23,7.99,0.0,2,2013,442,379
10635,6.1,1.7,6.84,1,2014,443,379
10636,9.8,9.18,0.0,2,2016,444,379
10637,1.19,5.79,9.71,2,2018,445,379
10638,1.83,1.15,9.39,1,2018,446,379
10639,7.52,1.54,0.93,1,2011,447,379
10640,2.28,3.14,9.8,1,2013,588,380
10641,7.0,3.17,0.52,2,2013,589,380
10642,8.15,0.83,3.88,1,2013,590,380
10643,8.97,3.41,1.27,1,2013,591,380
10644,0.65,7.94,4.21,1,2018,592,380
10645,5.42,5.29,4.51,2,2012,593,380
10646,3.45,0.03,9.87,1,2014,594,380
10647,6.81,8.2,0.0,1,2017,595,380
10648,8.22,0.46,6.83,2,2015,596,380
10649,1.23,0.03,5.73,2,2020,597,380
10650,9.5,8.31,0.0,2,2013,598,380
10651,3.44,4.22,0.92,1,2020,599,380
10652,8.26,6.06,0.0,2,2017,600,380
10653,1.53,5.31,2.51,1,2015,601,380
10654,6.68,0.02,9.25,2,2012,602,380
10655,8.46,0.95,3.72,2,2016,603,380
10656,3.08,4.01,1.32,1,2015,604,380
10657,4.47,2.11,8.7,2,2014,605,380
10658,7.13,4.03,6.08,1,2011,606,380
10659,5.16,4.29,4.44,2,2018,607,380
10660,5.57,9.68,0.0,2,2015,608,380
10661,6.25,2.69,6.16,2,2018,609,380
10662,1.46,0.23,5.58,1,2014,610,380
10663,5.5,3.99,8.3,1,2020,611,380
10664,4.47,2.71,2.65,2,2012,612,380
10665,7.65,6.46,0.0,1,2018,613,380
10666,2.54,3.35,5.94,2,2013,614,380
10667,1.01,3.06,5.25,2,2013,615,380
10668,8.31,6.58,0.0,1,2014,616,381
10669,0.54,2.47,8.87,1,2014,617,381
10670,8.31,4.41,9.17,2,2020,618,381
10671,4.13,0.18,4.02,2,2018,619,381
10672,6.01,7.25,6.32,1,2014,620,381
10673,3.09,3.1,6.35,1,2014,621,381
10674,0.02,3.07,3.33,2,2019,622,381
10675,9.35,6.7,0.0,2,2011,623,381
10676,5.34,4.2,7.07,1,2013,624,381
10677,7.27,7.73,0.0,2,2019,625,381
10678,5.14,2.66,0.38,1,2010,626,381
10679,6.24,5.65,9.22,2,2014,627,381
10680,0.04,5.86,7.55,2,2018,628,381
10681,1.77,2.16,1.76,2,2011,629,381
10682,5.71,1.34,0.8,1,2015,630,381
10683,7.74,9.78,0.0,2,2012,631,381
10684,7.66,3.75,4.13,1,2020,632,381
10685,0.71,6.39,4.41,1,2011,633,381
10686,5.51,9.08,0.0,2,2014,634,381
10687,5.38,8.2,7.36,1,2019,635,381
10688,6.11,0.44,7.36,2,2014,636,381
10689,7.88,8.59,0.0,2,2015,637,381
10690,1.49,9.47,9.64,2,2017,638,381
10691,1.42,7.22,8.12,2,2015,639,381
10692,6.53,9.39,0.0,1,2016,640,381
10693,2.54,3.0,9.98,2,2014,641,381
10694,9.84,2.32,0.54,1,2014,642,381
10695,8.61,6.09,0.0,1,2013,643,381
10696,8.14,6.25,0.0,2,2016,28,382
10697,8.52,2.37,5.41,2,2018,29,382
10698,3.03,1.51,7.81,1,2012,30,382
10699,3.97,9.49,3.62,1,2017,31,382
10700,9.49,0.65,5.74,1,2016,32,382
10701,7.68,1.24,8.99,2,2015,33,382
10702,7.53,5.13,0.34,1,2017,34,382
10703,2.54,0.15,3.97,1,2015,35,382
10704,8.97,9.6,0.0,1,2016,36,382
10705,3.86,3.66,5.55,2,2015,37,382
10706,5.74,6.11,4.44,2,2016,38,382
10707,3.72,9.47,1.27,2,2017,39,382
10708,9.4,0.78,6.46,1,2010,40,382
10709,3.79,3.77,2.24,2,2014,41,382
10710,5.01,9.95,0.0,2,2010,42,382
10711,7.61,8.92,0.0,1,2017,43,382
10712,2.42,0.66,3.06,2,2015,44,382
10713,1.16,1.08,4.56,2,2014,45,382
10714,8.38,3.16,3.05,2,2020,46,382
10715,0.83,4.34,5.66,2,2014,47,382
10716,5.88,4.96,4.26,1,2018,48,382
10717,9.83,0.41,8.83,2,2018,49,382
10718,1.49,3.36,6.87,1,2011,50,382
10719,0.17,5.69,4.8,1,2019,51,382
10720,7.36,6.52,1.44,2,2016,52,382
10721,3.97,1.87,8.3,2,2014,53,382
10722,4.88,9.15,0.0,2,2014,54,382
10723,2.54,4.7,6.69,1,2016,55,382
10724,5.12,3.88,1.89,1,2014,168,383
10725,6.15,5.58,5.0,2,2013,169,383
10726,7.64,4.15,0.07,2,2018,170,383
10727,8.57,4.69,3.06,2,2017,171,383
10728,2.69,7.68,4.87,2,2017,172,383
10729,9.45,2.71,1.96,2,2016,173,383
10730,0.35,9.68,9.81,2,2015,174,383
10731,8.14,1.15,1.0,1,2011,175,383
10732,0.44,0.18,8.77,2,2018,176,383
10733,2.09,9.36,9.87,1,2013,177,383
10734,9.19,2.01,2.76,2,2014,178,383
10735,2.29,2.21,3.6,1,2017,179,383
10736,8.73,2.44,1.62,1,2019,180,383
10737,8.99,5.81,0.0,1,2010,181,383
10738,0.01,7.3,6.42,2,2019,182,383
10739,6.55,5.22,0.31,2,2019,183,383
10740,3.67,5.01,2.27,1,2018,184,383
10741,2.63,5.66,2.22,1,2012,185,383
10742,9.04,0.1,0.26,2,2015,186,383
10743,8.34,3.21,6.28,2,2013,187,383
10744,3.67,8.62,5.52,2,2016,188,383
10745,4.19,3.52,6.04,1,2016,189,383
10746,3.63,1.41,7.12,1,2015,190,383
10747,6.7,2.77,4.88,2,2014,191,383
10748,7.41,3.95,4.87,2,2013,192,383
10749,9.26,6.54,0.0,2,2020,193,383
10750,2.77,6.99,7.36,2,2013,194,383
10751,2.6,9.7,2.96,2,2017,195,383
10752,6.72,1.8,3.01,1,2015,448,384
10753,8.69,5.64,0.0,2,2011,449,384
10754,3.74,4.77,6.0,2,2019,450,384
10755,8.13,7.39,0.0,1,2017,451,384
10756,3.71,4.64,4.46,2,2018,452,384
10757,2.27,4.53,3.69,1,2014,453,384
10758,3.33,9.57,0.32,1,2017,454,384
10759,1.15,4.98,6.54,1,2013,455,384
10760,2.88,6.22,1.69,2,2016,456,384
10761,2.43,0.6,4.06,2,2015,457,384
10762,9.55,4.89,0.0,1,2012,458,384
10763,1.83,6.28,6.71,2,2016,459,384
10764,9.64,4.52,0.0,2,2016,460,384
10765,5.27,4.07,4.71,2,2016,461,384
10766,1.1,7.78,8.75,1,2012,462,384
10767,1.5,9.39,4.0,2,2015,463,384
10768,1.69,2.63,1.6,1,2012,464,384
10769,0.66,9.87,4.72,1,2014,465,384
10770,6.32,4.97,3.13,1,2019,466,384
10771,6.0,9.4,0.0,1,2015,467,384
10772,8.09,8.23,0.0,1,2014,468,384
10773,8.3,2.22,7.81,2,2015,469,384
10774,8.24,1.64,1.43,2,2016,470,384
10775,8.15,4.9,6.72,2,2014,471,384
10776,7.83,0.94,1.72,2,2015,472,384
10777,8.67,4.47,3.2,2,2014,473,384
10778,5.8,3.34,7.58,2,2017,474,384
10779,8.74,1.88,8.23,1,2014,475,384
10780,3.89,1.63,1.83,1,2018,504,385
10781,0.31,8.57,1.69,1,2020,505,385
10782,1.3,8.04,8.75,1,2019,506,385
10783,2.3,0.16,1.71,2,2016,507,385
10784,6.7,9.92,0.0,1,2013,508,385
10785,6.24,1.78,7.14,2,2014,509,385
10786,0.5,9.66,3.85,1,2017,510,385
10787,7.32,2.16,4.64,2,2018,511,385
10788,1.11,8.18,0.41,2,2013,512,385
10789,3.9,6.78,6.21,2,2017,513,385
10790,3.85,4.93,1.83,2,2017,514,385
10791,5.88,8.32,0.0,2,2016,515,385
10792,3.26,9.02,0.08,2,2010,516,385
10793,8.03,6.25,0.0,2,2018,517,385
10794,6.52,3.05,4.81,1,2015,518,385
10795,4.95,4.61,7.42,2,2016,519,385
10796,9.76,6.61,0.0,1,2016,520,385
10797,4.01,5.64,0.77,2,2017,521,385
10798,8.06,8.45,0.0,1,2016,522,385
10799,1.95,8.37,5.52,2,2016,523,385
10800,9.43,6.65,0.0,2,2012,524,385
10801,8.6,7.87,0.0,2,2020,525,385
10802,2.73,2.83,9.47,2,2016,526,385
10803,0.85,8.74,3.26,1,2013,527,385
10804,0.08,2.84,1.4,2,2015,528,385
10805,2.31,6.08,9.27,1,2015,529,385
10806,2.8,6.54,1.89,2,2014,530,385
10807,5.9,2.48,0.14,2,2015,531,385
10808,5.16,4.02,1.84,2,2014,532,386
10809,9.15,8.01,0.0,1,2014,533,386
10810,4.22,6.7,8.21,1,2018,534,386
10811,1.1,3.17,9.11,1,2014,535,386
10812,3.37,7.65,8.97,2,2016,536,386
10813,3.4,5.31,9.45,2,2011,537,386
10814,7.91,4.78,0.88,2,2014,538,386
10815,9.05,0.9,5.73,1,2019,539,386
10816,9.59,6.96,0.0,1,2016,540,386
10817,2.15,4.8,6.15,2,2014,541,386
10818,6.22,9.38,0.0,1,2015,542,386
10819,7.86,6.26,0.0,2,2016,543,386
10820,5.69,2.22,9.74,1,2017,544,386
10821,5.55,0.65,8.64,1,2015,545,386
10822,1.26,6.81,0.38,2,2016,546,386
10823,5.7,5.39,0.58,1,2015,547,386
10824,0.92,5.72,8.54,1,2013,548,386
10825,8.13,6.29,0.0,1,2018,549,386
10826,0.04,4.95,7.17,2,2014,550,386
10827,8.1,9.76,0.0,2,2014,551,386
10828,5.48,3.97,7.49,1,2016,552,386
10829,5.31,9.35,0.0,1,2013,553,386
10830,4.15,0.59,9.83,2,2012,554,386
10831,6.75,0.7,8.79,1,2014,555,386
10832,6.79,8.77,0.0,1,2013,556,386
10833,0.55,8.09,6.11,2,2015,557,386
10834,1.17,7.02,3.06,2,2016,558,386
10835,7.24,7.03,0.0,1,2017,559,386
10836,1.69,6.37,9.9,1,2015,504,387
10837,4.73,8.29,3.54,1,2016,505,387
10838,9.64,6.19,0.0,2,2014,506,387
10839,7.64,0.54,6.46,2,2018,507,387
10840,4.5,5.54,8.86,1,2017,508,387
10841,6.56,5.44,1.09,2,2014,509,387
10842,0.61,0.22,7.52,1,2014,510,387
10843,5.98,9.44,0.0,2,2020,511,387
10844,4.22,3.74,7.98,1,2013,512,387
10845,6.48,9.04,0.0,2,2011,513,387
10846,4.42,7.25,6.73,1,2016,514,387
10847,9.16,7.58,0.0,2,2017,515,387
10848,7.72,6.67,0.0,2,2019,516,387
10849,7.98,9.47,0.0,1,2017,517,387
10850,0.53,6.93,8.61,1,2013,518,387
10851,3.57,8.5,6.87,1,2010,519,387
10852,3.45,8.2,5.09,2,2014,520,387
10853,4.73,8.26,8.69,2,2015,521,387
10854,4.92,5.89,5.16,1,2015,522,387
10855,1.02,0.24,9.48,2,2015,523,387
10856,2.84,0.16,5.92,2,2016,524,387
10857,1.47,6.98,1.89,2,2011,525,387
10858,6.74,0.9,5.28,1,2011,526,387
10859,5.86,8.86,0.0,2,2012,527,387
10860,9.12,6.12,0.0,2,2014,528,387
10861,0.91,5.39,7.79,1,2018,529,387
10862,2.44,2.42,7.1,2,2017,530,387
10863,6.45,1.24,0.69,2,2016,531,387
10864,9.93,9.02,0.0,1,2014,980,388
10865,7.05,7.28,0.0,1,2017,981,388
10866,5.91,3.38,9.91,2,2019,982,388
10867,3.94,7.64,0.08,2,2010,983,388
10868,3.13,1.72,7.75,1,2020,984,388
10869,1.68,7.85,1.31,2,2015,985,388
10870,0.1,0.81,8.59,1,2012,986,388
10871,9.42,7.32,0.0,1,2020,987,388
10872,0.48,8.76,6.32,2,2016,988,388
10873,7.95,5.54,0.11,2,2017,989,388
10874,5.2,8.49,5.35,2,2011,990,388
10875,3.11,3.05,8.13,1,2013,991,388
10876,9.94,9.5,0.0,1,2014,992,388
10877,4.24,2.13,5.98,1,2013,993,388
10878,8.69,5.63,0.0,2,2016,994,388
10879,9.67,6.88,0.0,2,2011,995,388
10880,4.08,8.2,5.8,2,2012,996,388
10881,4.65,9.22,6.64,1,2015,997,388
10882,4.46,4.73,3.21,2,2013,998,388
10883,8.19,0.0,7.04,1,2016,999,388
10884,2.07,9.46,7.2,2,2015,1000,388
10885,5.75,3.79,7.8,1,2020,1001,388
10886,3.03,3.74,7.8,2,2011,1002,388
10887,6.73,8.42,0.0,2,2017,1003,388
10888,3.98,9.6,2.69,2,2015,1004,388
10889,5.08,3.3,2.95,1,2015,1005,388
10890,7.31,8.74,0.0,1,2017,1006,388
10891,6.99,4.14,8.78,2,2012,1007,388
10892,1.69,7.91,3.4,1,2018,140,389
10893,9.84,1.88,4.9,1,2017,141,389
10894,3.87,6.64,6.12,2,2015,142,389
10895,3.08,0.0,7.95,2,2015,143,389
10896,3.73,3.57,2.37,2,2018,144,389
10897,2.2,3.07,2.57,2,2015,145,389
10898,2.06,1.49,6.21,1,2015,146,389
10899,0.64,0.94,3.09,1,2018,147,389
10900,6.34,5.8,0.68,1,2013,148,389
10901,6.05,5.43,1.38,2,2017,149,389
10902,9.53,8.43,0.0,1,2018,150,389
10903,2.68,9.15,1.9,1,2020,151,389
10904,6.89,0.23,3.62,2,2017,152,389
10905,9.38,6.74,0.0,1,2012,153,389
10906,9.26,6.7,0.0,2,2019,154,389
10907,8.37,0.33,3.2,1,2016,155,389
10908,5.73,2.43,9.04,1,2015,156,389
10909,1.69,9.69,4.94,2,2016,157,389
10910,8.85,0.63,3.01,2,2013,158,389
10911,6.07,3.36,1.92,1,2015,159,389
10912,5.42,6.17,5.48,1,2017,160,389
10913,0.75,1.72,4.96,2,2016,161,389
10914,6.12,4.51,8.64,2,2017,162,389
10915,7.54,7.67,0.0,2,2013,163,389
10916,8.15,5.21,0.54,1,2014,164,389
10917,2.06,6.14,6.1,1,2013,165,389
10918,5.26,4.31,6.89,2,2013,166,389
10919,2.24,2.66,6.23,2,2011,167,389
10920,6.08,3.16,5.15,1,2015,196,390
10921,6.26,5.91,0.89,1,2016,197,390
10922,5.38,4.74,9.0,1,2016,198,390
10923,9.9,8.42,0.0,2,2012,199,390
10924,4.41,6.27,3.23,1,2019,200,390
10925,8.85,9.21,0.0,1,2010,201,390
10926,7.3,9.64,0.0,1,2020,202,390
10927,6.2,3.36,9.82,1,2017,203,390
10928,4.29,7.77,1.53,1,2017,204,390
10929,8.47,2.42,5.71,2,2017,205,390
10930,1.26,2.17,1.76,1,2012,206,390
10931,6.53,2.68,7.47,1,2012,207,390
10932,8.75,6.54,0.0,1,2015,208,390
10933,2.48,4.75,6.8,2,2012,209,390
10934,8.17,0.62,6.65,2,2013,210,390
10935,6.77,4.54,4.7,1,2017,211,390
10936,2.01,9.58,8.29,2,2016,212,390
10937,6.8,5.77,2.39,1,2015,213,390
10938,5.85,0.0,4.98,1,2016,214,390
10939,5.87,8.04,9.47,2,2016,215,390
10940,5.14,2.45,4.52,1,2018,216,390
10941,4.76,8.18,7.46,2,2015,217,390
10942,5.6,9.29,0.0,2,2015,218,390
10943,5.94,8.76,0.0,2,2018,219,390
10944,2.53,3.85,6.11,2,2011,220,390
10945,3.79,5.93,0.85,2,2015,221,390
10946,4.62,8.97,3.76,1,2014,222,390
10947,6.92,8.14,0.0,1,2016,223,390
10948,6.1,9.81,0.0,1,2013,812,391
10949,4.26,0.72,4.46,1,2018,813,391
10950,5.44,1.26,2.05,2,2010,814,391
10951,5.22,5.07,9.19,2,2013,815,391
10952,6.65,7.24,8.83,1,2015,816,391
10953,0.47,3.75,8.85,2,2013,817,391
10954,3.17,1.44,2.5,2,2015,818,391
10955,1.16,9.26,5.16,2,2017,819,391
10956,3.26,3.19,1.34,2,2017,820,391
10957,2.44,3.89,0.03,1,2017,821,391
10958,3.38,0.98,1.02,1,2017,822,391
10959,5.53,9.07,0.0,2,2014,823,391
10960,8.34,3.58,8.96,2,2014,824,391
10961,3.06,1.19,4.65,2,2017,825,391
10962,4.64,9.42,0.0,2,2014,826,391
10963,4.11,0.91,0.3,1,2019,827,391
10964,1.61,7.31,4.58,2,2014,828,391
10965,4.54,1.02,5.76,2,2012,829,391
10966,5.09,1.65,5.49,2,2018,830,391
10967,3.77,7.73,9.49,2,2016,831,391
10968,1.93,1.46,9.61,1,2013,832,391
10969,5.11,6.69,3.13,2,2018,833,391
10970,2.17,6.51,4.69,1,2016,834,391
10971,4.9,8.42,8.43,1,2015,835,391
10972,8.5,2.84,1.89,2,2010,836,391
10973,7.12,7.69,0.0,2,2020,837,391
10974,6.13,3.99,9.63,1,2015,838,391
10975,0.08,8.16,6.2,1,2015,839,391
10976,8.06,1.81,1.77,1,2012,140,392
10977,7.22,7.23,0.0,2,2015,141,392
10978,3.85,4.41,2.88,2,2017,142,392
10979,7.71,6.82,0.0,2,2019,143,392
10980,3.18,4.88,1.61,1,2015,144,392
10981,9.45,3.6,10.0,1,2017,145,392
10982,0.62,6.42,8.98,1,2013,146,392
10983,2.23,0.5,0.88,2,2017,147,392
10984,3.71,3.27,3.39,1,2017,148,392
10985,3.79,0.45,8.0,2,2020,149,392
10986,1.41,3.4,9.49,1,2016,150,392
10987,8.13,9.46,0.0,2,2012,151,392
10988,4.78,5.46,3.05,2,2018,152,392
10989,1.6,8.12,3.36,1,2015,153,392
10990,7.16,4.31,4.26,2,2013,154,392
10991,1.33,4.13,0.43,1,2016,155,392
10992,4.64,3.42,0.89,2,2015,156,392
10993,9.72,7.13,0.0,2,2019,157,392
10994,8.66,3.44,5.73,2,2015,158,392
10995,4.49,6.37,4.55,1,2018,159,392
10996,5.29,8.39,4.29,2,2015,160,392
10997,8.24,1.63,3.87,2,2015,161,392
10998,6.75,3.94,2.42,1,2020,162,392
10999,1.04,4.96,8.99,1,2014,163,392
11000,3.93,0.5,9.03,1,2011,164,392
11001,3.7,9.23,1.95,1,2014,165,392
11002,6.64,3.68,1.01,2,2011,166,392
11003,1.2,9.35,1.76,1,2015,167,392
11004,0.74,5.45,4.62,2,2010,420,393
11005,5.19,2.03,4.0,2,2015,421,393
11006,5.11,1.94,7.52,1,2020,422,393
11007,0.78,5.17,7.76,2,2017,423,393
11008,3.12,5.51,0.94,1,2015,424,393
11009,6.77,0.05,7.03,1,2016,425,393
11010,6.76,5.92,3.6,1,2017,426,393
11011,0.79,7.35,0.39,1,2015,427,393
11012,7.25,6.56,6.34,2,2018,428,393
11013,3.64,4.03,3.08,2,2017,429,393
11014,7.46,7.4,0.0,2,2016,430,393
11015,4.92,3.49,7.24,1,2017,431,393
11016,3.63,4.84,7.23,1,2016,432,393
11017,0.48,0.34,1.04,1,2017,433,393
11018,6.26,7.42,7.64,1,2013,434,393
11019,8.09,7.8,0.0,2,2010,435,393
11020,7.2,2.88,6.33,1,2015,436,393
11021,1.57,5.4,2.17,2,2013,437,393
11022,6.27,4.91,0.47,2,2015,438,393
11023,6.84,0.32,9.49,1,2010,439,393
11024,2.65,7.83,7.7,2,2020,440,393
11025,3.08,5.88,6.78,1,2018,441,393
11026,5.83,3.12,9.58,1,2019,442,393
11027,0.94,4.34,5.66,1,2020,443,393
11028,1.91,9.84,6.33,2,2013,444,393
11029,3.84,4.47,4.06,1,2011,445,393
11030,6.21,8.65,0.0,1,2016,446,393
11031,6.68,7.03,6.61,2,2014,447,393
11032,7.04,2.17,7.26,2,2015,224,394
11033,8.7,9.04,0.0,1,2017,225,394
11034,8.59,1.77,7.94,1,2017,226,394
11035,5.13,8.08,4.28,1,2013,227,394
11036,7.94,2.81,7.47,1,2015,228,394
11037,3.12,7.5,6.32,2,2018,229,394
11038,5.3,5.29,9.16,1,2011,230,394
11039,6.46,8.86,0.0,2,2015,231,394
11040,0.58,0.53,1.43,2,2013,232,394
11041,5.26,7.19,4.21,1,2017,233,394
11042,9.29,6.65,0.0,2,2017,234,394
11043,5.17,2.34,5.64,2,2020,235,394
11044,9.97,0.62,5.79,2,2012,236,394
11045,9.23,0.25,0.67,2,2016,237,394
11046,6.57,1.53,1.58,1,2020,238,394
11047,0.07,8.54,6.76,2,2016,239,394
11048,5.95,3.3,7.32,1,2015,240,394
11049,6.89,9.34,0.0,1,2012,241,394
11050,9.02,3.47,7.97,1,2017,242,394
11051,2.43,4.74,8.67,2,2019,243,394
11052,2.17,8.84,8.7,1,2020,244,394
11053,6.3,0.63,4.49,2,2015,245,394
11054,7.58,9.55,0.0,1,2010,246,394
11055,0.95,9.48,0.11,2,2016,247,394
11056,7.89,2.53,5.65,2,2012,248,394
11057,2.03,9.8,9.84,1,2010,249,394
11058,8.79,2.58,7.0,1,2015,250,394
11059,0.23,8.49,6.04,2,2019,251,394
11060,0.85,1.88,5.74,1,2012,224,395
11061,1.37,5.32,1.6,1,2018,225,395
11062,3.74,0.5,9.94,1,2016,226,395
11063,0.08,2.03,9.28,2,2014,227,395
11064,4.39,1.94,4.94,2,2013,228,395
11065,4.4,7.1,9.58,2,2016,229,395
11066,1.67,3.58,0.07,1,2013,230,395
11067,5.95,7.61,5.67,1,2011,231,395
11068,5.1,5.4,3.99,1,2020,232,395
11069,9.5,2.48,5.54,1,2017,233,395
11070,5.3,7.77,1.94,2,2017,234,395
11071,0.71,3.49,3.54,2,2013,235,395
11072,2.27,7.59,1.8,2,2017,236,395
11073,0.12,1.59,8.22,2,2017,237,395
11074,0.39,3.62,4.15,2,2015,238,395
11075,9.34,7.51,0.0,2,2010,239,395
11076,1.14,6.83,6.81,2,2016,240,395
11077,2.7,0.56,7.51,1,2011,241,395
11078,7.75,7.96,0.0,2,2014,242,395
11079,1.79,7.14,2.64,1,2015,243,395
11080,4.19,0.21,9.34,1,2019,244,395
11081,8.51,5.52,0.0,2,2017,245,395
11082,4.41,7.25,0.63,1,2018,246,395
11083,2.95,2.97,0.33,2,2012,247,395
11084,5.3,9.79,0.0,1,2015,248,395
11085,2.97,9.38,9.28,2,2012,249,395
11086,3.21,0.06,3.55,2,2017,250,395
11087,7.34,7.09,0.0,2,2016,251,395
11088,9.16,6.21,0.0,1,2015,896,396
11089,1.48,7.17,9.34,2,2016,897,396
11090,2.1,2.79,6.82,1,2010,898,396
11091,2.83,6.61,6.35,1,2013,899,396
11092,0.49,6.31,0.63,2,2019,900,396
11093,0.77,2.24,1.36,2,2012,901,396
11094,4.81,9.95,0.0,2,2016,902,396
11095,9.67,6.98,0.0,2,2015,903,396
11096,3.44,3.26,9.19,2,2017,904,396
11097,1.27,9.11,2.35,1,2016,905,396
11098,8.81,8.45,0.0,2,2013,906,396
11099,8.42,5.36,8.85,1,2013,907,396
11100,9.07,9.32,0.0,2,2019,908,396
11101,7.38,9.4,0.0,2,2019,909,396
11102,9.94,3.81,7.65,1,2012,910,396
11103,9.34,6.81,0.0,1,2010,911,396
11104,0.19,9.83,5.3,1,2011,912,396
11105,4.36,6.78,8.13,1,2017,913,396
11106,5.88,2.7,9.23,2,2017,914,396
11107,0.82,5.35,8.19,1,2010,915,396
11108,0.57,9.07,7.98,1,2012,916,396
11109,1.35,7.58,0.52,1,2016,917,396
11110,7.22,7.79,0.0,2,2015,918,396
11111,2.42,7.3,0.57,1,2017,919,396
11112,0.63,7.11,0.67,1,2011,920,396
11113,3.46,5.03,6.13,1,2015,921,396
11114,8.69,9.46,0.0,1,2012,922,396
11115,7.3,5.41,9.95,1,2011,923,396
11116,3.75,9.48,8.62,2,2016,308,397
11117,8.06,4.0,9.7,1,2016,309,397
11118,4.07,5.92,5.72,2,2014,310,397
11119,5.75,4.59,3.66,1,2018,311,397
11120,4.86,8.04,4.68,1,2017,312,397
11121,0.58,3.04,5.18,2,2017,313,397
11122,7.42,1.02,0.3,2,2013,314,397
11123,9.76,2.9,3.36,1,2012,315,397
